ICDec,ICRA,ICsigmaR,ICtime,ICmsec
19.9176,218.251,1.46547,2016-01-26 09:07:23,706258
5.20805,73.6577,0.394458,2016-01-24 00:12:22,914186
18.9588,294.33,1.56858,2016-01-15 09:42:18,121125
51.0187,257.84,1.27446,2016-01-22 06:42:46,942604
53.0198,151.678,1.00704,2016-01-03 12:53:28,847067
46.6653,284.761,0.783423,2016-01-21 04:55:48,41576
36.6078,201.194,1.55308,2016-01-16 23:06:10,220753
41.6841,39.0941,1.61531,2016-01-09 05:03:20,385329
5.25737,240.56,1.33374,2016-01-29 02:09:39,954386
43.9088,15.5449,0.531954,2016-01-23 17:26:18,553322
47.4947,175.512,1.0221,2016-01-09 16:27:15,262985
37.6738,133.193,1.19181,2016-01-26 15:10:42,122817
73.9865,285.492,0.89472,2016-01-05 19:03:52,797105
59.6523,70.7291,1.84962,2016-01-07 16:49:50,599030
52.2952,71.4043,0.964014,2016-01-11 22:34:19,379231
8.11465,248.233,1.72694,2016-01-21 04:50:28,999786
65.4712,44.3567,1.40103,2016-01-23 05:29:29,887692
52.2373,124.048,2.43395,2016-01-31 22:42:09,612124
14.6555,20.7398,1.08014,2016-01-31 07:13:27,722699
1.77751,105.326,1.26025,2016-01-14 17:45:51,940333
88.024,337.105,2.45632,2016-01-04 05:52:51,972841
25.4549,85.8561,2.36467,2016-01-21 20:47:17,746268
17.3263,53.0545,1.92423,2016-01-24 08:02:54,208078
73.4326,333.6,1.76139,2016-01-03 17:42:00,3874
19.3682,67.8596,1.17981,2016-01-20 15:58:11,238508
2.10034,283.739,1.52479,2016-01-07 20:21:13,152501
75.3629,31.8752,1.04022,2016-01-02 14:21:36,578948
79.2708,180.069,2.59488,2016-01-08 00:15:08,521935
85.8526,62.1756,0.583908,2016-01-17 09:08:05,995389
35.3674,96.4918,0.476594,2016-01-20 18:01:06,899427
19.6252,354.73,1.62849,2016-01-14 15:33:18,884788
85.1404,176.612,1.43161,2016-01-22 16:41:48,462234
60.1136,86.6437,2.35275,2016-01-23 11:08:31,552737
5.86441,195.63,1.94931,2016-01-15 21:51:33,421282
59.5468,91.044,2.20676,2016-01-27 14:09:29,192157
5.18423,114.231,0.575461,2016-01-27 13:24:22,47336
24.9417,135.179,0.470552,2016-01-29 19:58:00,111990
66.7458,200.519,0.754875,2016-01-26 15:56:18,328748
86.6537,42.4808,3.84752,2016-01-01 02:38:00,747238
52.3343,16.7554,3.36037,2016-01-06 18:51:51,383100
21.5397,346.438,0.740757,2016-01-24 00:59:15,187417
28.4951,244.538,1.33191,2016-01-07 02:24:49,902276
16.282,121.301,0.984436,2016-01-03 00:46:13,428894
30.082,148.366,0.592288,2016-01-05 00:29:26,222593
2.11115,80.3719,0.487657,2016-01-18 18:12:46,428863
11.1292,233.312,2.32758,2016-01-06 21:49:11,62799
58.4556,223.478,1.76812,2016-01-22 06:11:25,930063
21.9722,301.011,1.49201,2016-01-14 05:40:38,192000
41.71,284.752,0.418505,2016-01-04 11:03:24,645226
66.6713,84.4066,1.26196,2016-01-05 07:39:20,431818
19.5468,143.993,1.75699,2016-01-29 06:47:00,778776
28.4109,335.727,1.02311,2016-01-02 08:06:09,680699
76.3356,144.568,3.28732,2016-01-04 02:55:17,707848
19.796,40.2439,0.603565,2016-01-27 04:06:54,995614
53.9478,160.076,0.52281,2016-01-25 03:19:45,395340
31.4492,7.66913,1.07231,2016-01-20 19:08:34,92328
75.8892,95.4434,0.710082,2016-01-02 20:49:07,886227
12.7066,117.93,31.0138,2016-01-08 14:49:00,801913
20.967,191.785,2.38887,2016-01-24 03:13:35,957896
67.1928,183.649,0.42023,2016-01-07 04:14:36,477266
24.2291,359.85,0.828859,2016-01-29 10:13:15,563121
45.4945,86.7712,1.56383,2016-01-17 23:18:04,949480
55.0162,168.68,0.618544,2016-01-11 01:18:15,658370
22.9867,210.188,1.1031,2016-01-17 23:48:47,994995
17.6198,167.166,3.13093,2016-01-12 18:49:40,856727
50.4733,169.16,0.610397,2016-01-08 09:10:59,958477
69.5866,256.636,0.737568,2016-01-22 13:55:43,480807
62.0268,32.7211,1.16639,2016-01-25 01:15:19,458068
36.3999,169.804,0.447695,2016-01-13 07:08:21,569797
61.7738,197.878,1.25694,2016-01-12 23:41:53,310890
74.0491,110.082,1.09616,2016-01-08 17:14:23,480949
20.5704,228.745,3.83863,2016-01-21 16:30:27,463791
29.5857,79.0235,0.856403,2016-01-15 02:23:42,290245
1.89893,248.336,0.519737,2016-01-23 15:07:52,957731
61.2955,52.7602,1.825,2016-01-06 03:30:45,320416
46.2278,53.4891,2.20773,2016-01-19 20:58:35,635554
13.3161,285.62,0.891203,2016-01-20 02:59:46,335491
41.7333,181.233,1.56749,2016-01-12 14:21:16,999973
71.4989,294.59,0.779935,2016-01-20 02:46:38,308818
27.9231,44.9834,0.894241,2016-01-14 14:38:12,14773
39.412,220.017,2.12555,2016-01-28 20:15:00,132557
21.496,300.92,0.879024,2016-01-10 07:39:06,58658
43.6031,193.091,0.479328,2016-01-11 13:58:25,226700
62.76,246.891,0.903414,2016-01-08 15:01:06,328856
29.6032,105.746,1.26156,2016-01-28 01:56:06,378088
55.5372,6.00233,3.18095,2016-01-05 09:51:25,205740
19.2153,121.194,0.77141,2016-01-10 21:30:47,413518
7.39272,161.021,1.35802,2016-01-19 23:13:29,223170
81.7377,182.512,1.27685,2016-01-21 10:31:44,158873
24.6922,240.014,40.0511,2016-01-27 06:08:15,89060
52.5357,132.178,0.706671,2016-01-28 23:18:46,445042
10.9169,252.249,2.17838,2016-01-28 11:52:53,915569
1.83508,330.762,1.62591,2016-01-24 23:57:16,605534
25.7958,242.931,1.08185,2016-01-26 06:45:18,44690
64.9629,315.785,1.43841,2016-01-21 11:50:27,537674
68.6821,6.75135,0.568298,2016-01-18 06:29:41,282992
9.62234,346.18,1.92954,2016-01-16 17:59:44,767009
88.3469,138.405,0.925368,2016-01-06 20:36:39,517097
39.9641,60.3923,1.44825,2016-01-16 08:33:32,936540
51.2673,19.6976,1.0475,2016-01-18 03:59:28,650333
41.743,268.597,0.895447,2016-01-07 10:30:14,488635
57.5476,83.4205,1.28012,2016-01-23 14:18:27,396170
22.8315,134.034,1.44327,2016-01-22 21:49:53,928132
36.5795,79.3976,1.32258,2016-01-07 03:42:57,970721
12.4989,278.214,2.73026,2016-01-19 16:57:05,704290
23.0185,3.79239,0.840982,2016-01-27 08:24:26,983335
80.7646,230.026,4.84552,2016-01-19 22:46:53,216317
22.931,181.71,0.439608,2016-01-31 02:21:16,740996
89.154,22.6096,0.672427,2016-01-17 02:41:44,175653
87.5013,60.6017,1.89449,2016-01-09 20:27:58,615981
7.54203,325.647,2.20249,2016-01-15 08:24:01,651756
10.8549,134.534,1.96422,2016-01-28 22:56:52,973926
17.411,151.297,1.04224,2016-01-27 12:07:58,573153
77.0104,86.8844,0.404381,2016-01-21 19:02:53,210678
33.1399,208.422,1.2726,2016-01-02 13:44:51,273377
7.51719,87.0115,1.16385,2016-01-07 10:06:20,244544
12.4996,318.864,0.651893,2016-01-14 20:05:48,448057
34.5664,136.966,0.293023,2016-01-12 13:25:13,443075
44.5817,279.723,1.79051,2016-01-30 04:34:33,417695
51.6374,197.217,0.665678,2016-01-18 05:38:37,488362
3.6693,320.399,1.94845,2016-01-03 01:22:51,541658
24.828,63.8991,0.515114,2016-01-19 08:13:49,61363
11.6456,313.755,3.00715,2016-01-25 11:22:20,589548
80.2059,335.596,3.1834,2016-01-31 05:21:01,401420
0.574905,25.1358,1.22482,2016-01-12 11:43:50,968691
42.07,227.024,0.497289,2016-01-09 03:26:15,790534
3.48234,215.226,1.15636,2016-01-12 15:04:13,107930
1.21494,356.528,1.24937,2016-01-29 20:58:35,307182
71.0185,284.418,1.13575,2016-01-21 22:20:46,847185
48.377,163.18,1.63684,2016-01-26 13:59:37,184633
68.9914,5.92582,10243800.0,2016-01-03 14:09:00,964196
42.4714,242.162,0.483834,2016-01-05 09:44:44,755263
50.0736,227.706,1.30859,2016-01-17 18:20:11,413856
8.65668,9.23791,1.05187,2016-01-11 11:57:10,686575
89.048,186.569,1.00682,2016-01-25 21:39:41,88130
32.4791,255.324,1.90644,2016-01-09 17:00:29,380093
10.3147,237.566,1.66867,2016-01-27 10:45:01,952359
48.8091,319.585,0.489653,2016-01-03 04:46:20,716864
2.89133,352.655,2.9111,2016-01-06 21:57:59,345637
71.6827,333.881,1.36784,2016-01-10 04:55:33,19770
54.0384,251.429,1.0949,2016-01-31 00:51:59,842593
56.8486,183.941,1.20266,2016-01-24 07:35:19,435891
2.2645,203.505,3.56393,2016-01-07 08:50:01,827031
34.5437,207.641,0.263567,2016-01-24 19:47:13,21587
20.4043,153.486,0.824653,2016-01-28 04:17:09,633760
86.5565,57.1241,1.11519,2016-01-28 09:20:33,209127
28.4478,344.766,0.801493,2016-01-09 16:32:28,760692
19.9339,91.2055,1.70526,2016-01-31 12:23:16,340017
87.1807,177.565,1.09577,2016-01-27 22:11:16,861697
27.8648,242.964,0.934687,2016-01-15 12:10:00,412327
15.952,192.847,2.47893,2016-01-07 00:09:33,120465
38.1595,124.715,1.6406,2016-01-31 08:29:51,220694
31.3424,318.413,4.10172,2016-01-07 04:40:25,506926
72.033,254.592,3.87647,2016-01-27 08:56:12,595175
80.3279,236.134,1.91033,2016-01-20 07:29:30,393181
24.7471,309.735,10.0366,2016-01-03 21:02:55,83039
88.9352,131.758,1.1209,2016-01-31 05:01:58,974703
19.1354,95.2981,0.909955,2016-01-15 11:39:23,835521
14.7077,162.598,0.716462,2016-01-13 10:07:13,262717
83.84,211.713,1.9525,2016-01-14 15:32:49,266634
2.0301,156.761,2.70326,2016-01-13 18:13:46,198310
4.33636,111.295,0.706993,2016-01-14 23:10:54,79666
35.3748,30.4336,0.464919,2016-01-13 02:04:14,155458
45.901,164.474,2.12176,2016-01-18 17:43:24,886686
18.1015,32.8079,0.453313,2016-01-13 20:30:25,7049
40.2197,66.5504,0.548265,2016-01-12 20:41:33,134500
81.3808,282.052,1.13058,2016-01-08 14:50:35,776949
73.8643,136.953,0.544116,2016-01-05 21:16:49,821208
58.3172,317.72,2.42287,2016-01-14 06:59:35,609470
37.4248,305.191,1.30135,2016-01-14 22:48:10,874441
18.3265,235.828,4.43497,2016-01-17 16:11:41,954049
88.3624,150.173,1.50282,2016-01-30 16:30:13,613685
66.7738,157.801,1.59484,2016-01-23 09:00:50,273425
3.77994,259.908,0.561416,2016-01-31 07:54:07,19534
26.9152,38.3561,1.65592,2016-01-15 10:50:02,229493
33.0993,173.56,0.496163,2016-01-05 05:29:37,682752
65.3272,80.7307,0.439967,2016-01-26 23:40:35,710802
49.3032,252.842,0.844148,2016-01-14 19:50:23,543014
15.4328,229.178,2.07273,2016-01-20 20:41:26,380905
0.0580131,31.2067,0.737049,2016-01-06 19:52:53,904403
61.4079,235.717,0.432491,2016-01-16 09:14:43,142514
72.2601,88.9822,1.59572,2016-01-04 17:04:36,403872
59.4002,257.138,0.516647,2016-01-29 21:12:28,775385
30.7265,341.246,3.44943,2016-01-02 05:06:42,654047
33.6594,101.689,0.977927,2016-01-17 13:49:48,767635
83.6688,306.545,1.2403,2016-01-11 14:10:46,200323
59.2592,132.454,3.38418,2016-01-16 04:35:12,242792
61.7341,145.021,0.253466,2016-01-25 21:30:16,853073
65.9353,298.616,4.96578,2016-01-29 22:55:00,841450
48.9129,177.603,3.27622,2016-01-03 11:36:51,362103
22.9869,357.778,1.03038,2016-01-14 10:26:38,830873
63.7252,180.36,3.81229,2016-01-03 19:40:15,123511
65.7267,320.992,0.69198,2016-01-12 08:01:48,722029
45.5642,12.0845,2.5404,2016-01-27 20:41:40,155146
12.6231,1.35377,0.94769,2016-01-25 16:25:09,660137
73.9008,89.7534,1.03563,2016-01-22 11:09:57,224165
18.4781,276.434,5.8304,2016-01-19 12:35:32,515970
80.9272,294.624,3.95696,2016-01-02 19:08:46,784482
80.6116,167.372,1.15682,2016-01-02 17:40:47,925305
43.7158,92.1922,1.1958,2016-01-30 04:45:52,243310
19.9297,100.782,0.453511,2016-01-18 06:06:54,815851
73.7839,120.183,1.39282,2016-01-13 02:28:36,937774
63.3481,214.531,0.920478,2016-01-25 12:47:41,461712
63.1136,304.774,1.88206,2016-01-09 02:34:04,492269
59.1632,14.3898,5.7719,2016-01-13 13:59:50,116658
79.6316,241.375,0.92642,2016-01-30 11:06:39,972877
42.9677,242.229,2.39586,2016-01-15 23:53:52,666905
87.4828,298.933,0.193311,2016-01-17 00:01:29,14238
59.2226,113.534,0.935379,2016-01-06 16:35:24,904418
57.6276,279.443,2.91529,2016-01-05 08:38:55,238958
31.9928,177.25,1.33229,2016-01-25 22:58:03,116000
45.099,217.296,1.18082,2016-01-02 09:26:48,508449
52.6266,308.119,1.93214,2016-01-02 10:15:20,665778
34.7719,285.087,2.13802,2016-01-15 13:52:59,442780
42.2532,91.6189,2.35288,2016-01-16 00:29:33,972421
44.3222,43.5469,0.614577,2016-01-03 03:55:31,329884
31.7855,41.7292,1.08269,2016-01-14 00:29:56,74787
50.2485,134.715,0.884873,2016-01-06 13:00:47,642543
2.00786,226.628,1.01931,2016-01-25 01:54:01,323774
9.71733,357.788,0.935865,2016-01-20 11:58:08,490431
10.2737,241.552,0.831558,2016-01-11 20:49:42,871294
75.986,144.079,1.56778,2016-01-17 10:03:22,606589
72.7827,222.104,0.897268,2016-01-13 11:15:35,844242
37.393,296.062,1.21863,2016-01-15 21:16:31,382878
32.231,358.426,1.59108,2016-01-18 15:44:06,753595
4.41747,74.0211,0.995577,2016-01-03 06:48:41,95732
23.9425,148.395,1.50768,2016-01-14 04:52:49,927047
76.5537,49.3083,1.32098,2016-01-30 19:27:32,44481
2.79379,151.195,1.53233,2016-01-02 17:47:59,404876
54.7416,19.6363,0.387914,2016-01-09 23:44:11,757878
55.4385,135.828,2.26767,2016-01-18 00:15:27,975550
71.645,27.7376,1.44716,2016-01-13 06:33:52,232435
70.1392,230.538,0.328857,2016-01-19 18:23:09,448375
3.08663,91.3075,0.770616,2016-01-23 01:24:10,224268
30.2318,134.867,2.2644,2016-01-15 17:31:56,842579
76.5044,194.031,0.639784,2016-01-25 07:17:32,805087
61.686,205.256,2.40857,2016-01-05 22:58:21,910970
67.0225,260.767,0.314334,2016-01-05 18:11:12,688114
27.1551,109.3,0.910459,2016-01-23 05:25:33,640792
21.3959,15.643,0.923434,2016-01-12 15:03:53,836865
13.7609,118.761,1.24759,2016-01-02 23:22:50,183045
29.0613,60.3147,0.736603,2016-01-26 19:17:33,394312
38.2416,309.23,0.433629,2016-01-04 07:02:59,356395
73.6647,144.394,0.538002,2016-01-21 12:33:37,538235
68.9325,308.866,1.00197,2016-01-12 04:41:08,77078
41.8751,221.041,3.77863,2016-01-17 17:46:04,303035
0.0391173,25.6478,1.25659,2016-01-01 10:01:36,914007
29.7706,111.028,0.376051,2016-01-15 06:05:56,637248
54.3045,211.64,0.95734,2016-01-29 08:29:17,581357
32.6511,84.4161,0.509168,2016-01-07 09:03:28,268016
13.642,276.445,1.50816,2016-01-07 11:06:49,771512
55.9782,15.0186,3.82703,2016-01-21 16:19:06,413638
25.539,144.193,2.14984,2016-01-15 22:43:12,507677
24.3061,2.33062,1.05293,2016-01-24 13:57:01,365286
30.9495,103.141,1.58567,2016-01-04 07:52:17,499960
39.1805,226.894,2.27261,2016-01-09 12:03:36,727265
39.1879,250.59,1.04142,2016-01-27 10:43:12,627957
61.849,59.9284,1.37131,2016-01-24 23:46:52,92295
3.96551,134.102,2.26085,2016-01-31 20:22:30,708777
1.93678,15.7227,0.872602,2016-01-07 10:36:57,700277
49.7106,103.834,1.72084,2016-01-09 11:14:31,935409
5.70749,285.256,0.941167,2016-01-09 22:53:19,487192
5.48207,222.67,2.01802,2016-01-12 20:27:21,686999
86.7057,175.693,1.11784,2016-01-25 01:08:02,578845
49.4035,213.129,1.08079,2016-01-02 04:06:29,263297
47.5846,100.851,0.598199,2016-01-26 01:12:20,662585
39.1637,149.519,1.43034,2016-01-18 19:31:26,592144
23.4827,2.85166,1.6327,2016-01-17 03:53:32,720487
43.3839,60.0588,1.04552,2016-01-08 15:59:33,747053
63.5362,146.375,1.34218,2016-01-06 09:23:04,563120
38.594,259.837,0.722849,2016-01-01 18:22:28,134114
18.8589,93.8302,2.86179,2016-01-25 06:13:07,567606
69.9676,187.786,1.12634,2016-01-16 12:55:05,260162
68.7024,44.2505,0.22837,2016-01-18 05:59:38,993212
44.8144,41.4927,0.758504,2016-01-07 08:06:49,573350
58.3696,102.189,0.696288,2016-01-18 12:05:00,348031
10.2736,259.133,1.04122,2016-01-29 01:53:12,92292
37.8231,174.887,1.0234,2016-01-20 08:52:23,326997
78.5388,37.2962,0.517741,2016-01-21 20:05:26,989994
27.9185,248.645,5.67731,2016-01-15 16:15:35,731156
84.7888,102.952,1.24231,2016-01-04 13:48:57,861373
31.7927,326.856,0.854745,2016-01-17 05:21:07,108111
59.5451,349.795,0.935573,2016-01-20 10:47:34,44582
53.0386,256.338,0.990117,2016-01-05 20:27:45,646086
78.6171,313.221,1.30789,2016-01-08 05:16:50,25193
35.2206,113.213,4.22998,2016-01-06 06:04:58,346649
25.5311,282.521,0.796088,2016-01-27 14:38:59,559538
28.4009,266.628,1.35803,2016-01-03 00:17:19,706653
77.0515,6.25878,1.74254,2016-01-07 13:21:04,474619
72.747,96.986,1.25217,2016-01-14 21:55:27,347494
30.7123,104.385,0.856417,2016-01-25 02:19:45,108473
71.6031,204.965,1.48812,2016-01-18 04:09:42,893637
65.4637,17.0318,4.0312,2016-01-14 14:26:05,109625
2.09837,275.142,0.565523,2016-01-03 13:17:30,932119
59.3291,163.053,1.43384,2016-01-16 06:38:20,106067
87.6886,359.83,2.10847,2016-01-25 16:37:26,653258
29.3957,62.7029,1.17986,2016-01-28 03:52:09,71647
62.556,9.95407,1.12205,2016-01-07 01:32:12,638262
77.0352,319.399,2.46095,2016-01-31 04:44:48,275829
0.712589,275.531,0.564787,2016-01-25 14:49:30,562756
17.1591,97.3773,0.760221,2016-01-11 06:22:21,961258
63.5808,163.429,0.793611,2016-01-28 05:39:35,454677
61.088,68.9478,2.77103,2016-01-06 17:20:42,367230
82.5685,323.529,5.0519,2016-01-01 03:22:59,854920
51.724,352.707,2.2134,2016-01-05 12:53:10,876715
15.6147,32.0775,2.21328,2016-01-22 19:18:34,470783
57.8135,148.952,1.97533,2016-01-12 08:26:42,833553
45.1236,284.364,1.25516,2016-01-12 17:02:32,273692
82.1725,9.16932,0.792035,2016-01-05 10:32:07,344604
89.6298,45.7172,1.47168,2016-01-20 05:38:25,543338
57.2271,84.3607,0.796154,2016-01-01 11:52:06,588457
47.3419,62.384,1.24124,2016-01-06 20:54:03,506985
77.3364,280.918,1.52912,2016-01-18 06:53:52,5551
44.4827,102.297,1.48068,2016-01-02 03:12:19,815765
60.7667,300.06,1.5797,2016-01-28 09:08:03,870778
18.9395,303.752,3.76854,2016-01-12 06:57:26,308401
60.3243,212.815,0.332605,2016-01-09 08:14:43,324228
41.2555,8.41149,0.691323,2016-01-21 10:56:51,539006
66.4006,284.084,0.247863,2016-01-25 17:16:44,352571
60.5561,22.9076,0.995821,2016-01-17 14:21:37,460607
2.84918,140.802,2.41902,2016-01-01 11:19:53,786750
19.9547,96.4624,0.299485,2016-01-31 18:58:20,964861
60.6256,344.778,0.501798,2016-01-09 08:27:53,883255
60.3319,35.7619,0.968765,2016-01-12 23:10:03,457911
61.2856,271.132,0.575417,2016-01-07 23:19:12,491793
73.4237,91.1067,2.16862,2016-01-02 13:49:01,880645
83.369,66.9046,1.76783,2016-01-25 01:47:47,463556
54.0652,264.342,0.490838,2016-01-24 20:23:48,500506
62.5827,180.422,0.776205,2016-01-06 13:45:39,107220
79.447,168.034,0.933189,2016-01-29 17:27:56,26676
71.0853,268.797,1.09263,2016-01-19 21:34:40,303162
76.5625,249.125,3.24567,2016-01-11 08:35:38,843634
35.9729,292.737,0.348506,2016-01-01 22:39:06,563489
62.4399,246.336,0.854508,2016-01-15 16:46:13,999471
89.3138,355.632,0.900319,2016-01-08 21:26:50,624877
43.6598,255.611,0.647436,2016-01-09 09:29:08,220562
87.9478,144.76,0.628533,2016-01-29 17:06:15,724387
17.6928,300.198,1.36535,2016-01-03 21:52:01,250950
65.802,231.422,0.313352,2016-01-15 15:21:56,344680
31.1771,314.105,3.37305,2016-01-04 08:03:27,744932
35.705,327.675,12.5102,2016-01-19 06:34:29,46369
38.1936,95.2921,0.710402,2016-01-23 06:12:17,985391
76.9025,193.352,0.61885,2016-01-03 00:18:28,753461
67.3686,313.072,1.30467,2016-01-21 00:16:59,849165
33.7879,234.016,0.935053,2016-01-18 08:31:41,271697
37.7266,134.708,0.926051,2016-01-02 16:11:36,258793
77.3282,299.336,3.38045,2016-01-02 14:23:34,251201
27.3289,74.1641,0.123359,2016-01-18 18:10:28,816963
10.9965,45.2374,3.67111,2016-01-20 22:04:51,797402
71.8402,76.5361,2.16599,2016-01-22 09:40:07,340646
16.4567,252.859,2.57171,2016-01-22 20:46:30,247115
70.008,197.202,1.60712,2016-01-14 13:00:40,714492
49.3766,138.704,0.712771,2016-01-24 21:38:53,110288
59.0356,21.3524,0.605456,2016-01-03 08:28:16,30993
22.431,289.865,1.68521,2016-01-11 16:27:34,423120
14.5542,175.075,1.38609,2016-01-10 15:55:59,444078
74.0231,288.579,0.840019,2016-01-05 22:22:42,920312
54.6196,129.382,0.693407,2016-01-07 09:35:55,649202
65.2124,344.302,0.66246,2016-01-01 23:02:31,673766
68.1662,279.153,1.60643,2016-01-24 00:32:51,320621
32.6586,282.537,1.14771,2016-01-02 21:32:18,602465
53.944,262.668,3.06364,2016-01-21 22:16:36,517961
16.9004,296.479,0.942829,2016-01-16 02:20:24,213551
41.7927,200.721,1.43264,2016-01-15 23:29:41,241420
89.0524,205.089,0.566791,2016-01-17 21:38:16,675993
53.5532,96.1368,0.586517,2016-01-06 09:50:23,663977
16.2332,43.9789,1.02159,2016-01-11 14:44:15,328927
4.67737,284.533,1.89921,2016-01-13 13:42:58,667741
66.2957,17.0149,1.77684,2016-01-29 01:57:15,514725
60.0671,129.935,0.819742,2016-01-14 04:25:27,164036
40.2351,161.083,0.621189,2016-01-13 16:23:57,47231
29.6233,262.983,2.81947,2016-01-16 13:08:33,214845
43.6732,138.726,0.540275,2016-01-22 00:08:21,797230
49.852,332.459,1.01456,2016-01-03 17:31:45,5264
79.6079,200.021,0.785892,2016-01-14 02:23:12,766967
25.373,2.79077,1.58442,2016-01-14 11:02:00,146201
44.9714,352.828,0.906334,2016-01-21 02:07:06,708684
54.9731,165.003,1.18675,2016-01-06 05:45:55,913723
26.8246,192.73,2.91672,2016-01-24 01:47:41,703700
7.58891,355.711,5.26284,2016-01-30 13:53:55,959531
5.4135,4.15517,1.92216,2016-01-19 19:44:56,418042
65.4895,265.539,1.43113,2016-01-02 01:49:18,916374
62.5723,332.061,1.40985,2016-01-09 00:51:46,619038
3.41217,51.825,0.396933,2016-01-03 07:36:14,201344
37.6921,354.482,1.68064,2016-01-09 17:43:46,286704
84.5867,32.8902,1.02023,2016-01-13 08:45:36,360832
14.6584,159.439,6.30836,2016-01-21 16:46:37,931684
17.5243,295.293,0.369942,2016-01-25 16:10:11,649362
88.8455,335.552,0.792201,2016-01-08 07:34:03,269173
2.98144,194.451,0.373155,2016-01-25 10:04:18,871932
83.2136,125.244,1.035,2016-01-24 20:57:46,809339
70.1543,312.171,1.4463,2016-01-10 19:45:10,805566
15.8391,344.655,0.569845,2016-01-29 02:48:37,401468
16.002,141.127,2.00377,2016-01-11 16:07:30,799608
3.94875,90.6891,1.2828,2016-01-01 05:03:39,938370
56.7869,173.266,0.452923,2016-01-09 00:39:25,103257
54.0562,344.558,2.52376,2016-01-24 02:47:05,888079
39.3997,264.236,3.51398,2016-01-21 04:24:21,447147
43.8582,47.4777,1.23551,2016-01-28 08:56:48,354127
79.7888,140.512,0.326342,2016-01-27 06:56:28,341818
35.6947,284.328,1.92362,2016-01-30 06:56:17,697586
28.3015,256.662,3.49819,2016-01-29 00:30:18,482295
43.0677,77.3519,1.56656,2016-01-12 04:04:52,574048
65.1754,50.3459,3.16018,2016-01-21 14:25:04,744422
35.1728,65.2015,0.648592,2016-01-24 13:54:23,312585
41.8403,357.465,1.45371,2016-01-16 18:38:56,736520
4.84827,215.077,1.21112,2016-01-24 07:11:04,52346
0.54373,6.25085,0.924452,2016-01-05 02:18:49,744167
11.6319,13.0456,0.575047,2016-01-30 11:36:51,642459
58.2124,344.697,1.37736,2016-01-07 02:04:27,425135
52.2659,151.229,2.5029,2016-01-09 22:22:25,698499
29.8156,320.01,0.865318,2016-01-17 22:08:20,857736
68.8277,278.191,1.03136,2016-01-12 14:09:29,432047
62.9846,91.0119,0.424226,2016-01-24 12:34:40,473247
2.77492,283.598,1.57717,2016-01-23 00:14:43,507615
43.8718,163.208,0.848031,2016-01-13 07:28:48,875401
26.3798,182.72,0.782721,2016-01-01 17:13:38,42826
47.8174,79.3111,1.85041,2016-01-13 01:00:40,573977
76.6542,216.927,1.1856,2016-01-08 02:44:02,179983
62.461,271.659,1.12204,2016-01-26 21:17:23,678533
